# v2.3 | 20260227 | BIM Template family_parameter_bindings
ParameterGroup,ParameterName,GUID,DataType,BindingType,Description,RevitCategory,Maps_To_Shared_Param_GUID
COM_DAT,CST_S_CON_TYPE_TXT,e18d22f7-884f-5821-833e-7f89dd5d56e3,TEXT,Type,"TYPEOFCONCRETE(READY-MIX,SITE-MIX)",Specialty Equipment,e18d22f7-884f-5821-833e-7f89dd5d56e3
COM_DAT,CST_S_CON_VOLUME_CU_M,f3301427-87c2-5034-ac6f-9ee284d845de,VOLUME,Type,CONCRETEVOLUMEREQUIREDINCUBICMETERS,Generic Models,f3301427-87c2-5034-ac6f-9ee284d845de
COM_DAT,CST_S_CON_VOLUME_CU_M,f3301427-87c2-5034-ac6f-9ee284d845de,VOLUME,Type,CONCRETEVOLUMEREQUIREDINCUBICMETERS,Specialty Equipment,f3301427-87c2-5034-ac6f-9ee284d845de
COM_DAT,CST_S_CON_VOLUME_WASTAGE_CU_M,c706cb23-0173-5173-b580-4ab217436de3,VOLUME,Type,CONCRETEVOLUMEWITHWASTAGEALLOWANCE,Casework,c706cb23-0173-5173-b580-4ab217436de3
COM_DAT,CST_S_CON_VOLUME_WASTAGE_CU_M,c706cb23-0173-5173-b580-4ab217436de3,VOLUME,Type,CONCRETEVOLUMEWITHWASTAGEALLOWANCE,Electrical Equipment,c706cb23-0173-5173-b580-4ab217436de3
COM_DAT,CST_S_CON_VOLUME_WASTAGE_CU_M,c706cb23-0173-5173-b580-4ab217436de3,VOLUME,Type,CONCRETEVOLUMEWITHWASTAGEALLOWANCE,Furniture,c706cb23-0173-5173-b580-4ab217436de3
COM_DAT,CST_S_CON_VOLUME_WASTAGE_CU_M,c706cb23-0173-5173-b580-4ab217436de3,VOLUME,Type,CONCRETEVOLUMEWITHWASTAGEALLOWANCE,Generic Models,c706cb23-0173-5173-b580-4ab217436de3
COM_DAT,CST_S_CON_VOLUME_WASTAGE_CU_M,c706cb23-0173-5173-b580-4ab217436de3,VOLUME,Type,CONCRETEVOLUMEWITHWASTAGEALLOWANCE,Mechanical Equipment,c706cb23-0173-5173-b580-4ab217436de3
COM_DAT,CST_S_CON_VOLUME_WASTAGE_CU_M,c706cb23-0173-5173-b580-4ab217436de3,VOLUME,Type,CONCRETEVOLUMEWITHWASTAGEALLOWANCE,Plumbing Fixtures,c706cb23-0173-5173-b580-4ab217436de3
COM_DAT,CST_S_CON_VOLUME_WASTAGE_CU_M,c706cb23-0173-5173-b580-4ab217436de3,VOLUME,Type,CONCRETEVOLUMEWITHWASTAGEALLOWANCE,Specialty Equipment,c706cb23-0173-5173-b580-4ab217436de3
COM_DAT,CST_S_CON_WTR_VOLUME_L,34bb9b34-2130-5d44-b3b3-20c9e6364019,VOLUME,Type,WATERREQUIREDINLITERS,Casework,34bb9b34-2130-5d44-b3b3-20c9e6364019
COM_DAT,CST_S_CON_WTR_VOLUME_L,34bb9b34-2130-5d44-b3b3-20c9e6364019,VOLUME,Type,WATERREQUIREDINLITERS,Electrical Equipment,34bb9b34-2130-5d44-b3b3-20c9e6364019
COM_DAT,CST_S_CON_WTR_VOLUME_L,34bb9b34-2130-5d44-b3b3-20c9e6364019,VOLUME,Type,WATERREQUIREDINLITERS,Furniture,34bb9b34-2130-5d44-b3b3-20c9e6364019
COM_DAT,CST_S_CON_WTR_VOLUME_L,34bb9b34-2130-5d44-b3b3-20c9e6364019,VOLUME,Type,WATERREQUIREDINLITERS,Generic Models,34bb9b34-2130-5d44-b3b3-20c9e6364019
COM_DAT,CST_S_CON_WTR_VOLUME_L,34bb9b34-2130-5d44-b3b3-20c9e6364019,VOLUME,Type,WATERREQUIREDINLITERS,Mechanical Equipment,34bb9b34-2130-5d44-b3b3-20c9e6364019
COM_DAT,CST_S_CON_WTR_VOLUME_L,34bb9b34-2130-5d44-b3b3-20c9e6364019,VOLUME,Type,WATERREQUIREDINLITERS,Plumbing Fixtures,34bb9b34-2130-5d44-b3b3-20c9e6364019
COM_DAT,CST_S_CON_WTR_VOLUME_L,34bb9b34-2130-5d44-b3b3-20c9e6364019,VOLUME,Type,WATERREQUIREDINLITERS,Specialty Equipment,34bb9b34-2130-5d44-b3b3-20c9e6364019
COM_DAT,CST_S_EAR_BACKFILL_VOLUME_CU_M,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1,VOLUME,Type,BACKFILLVolume in Cubic Meters,Casework,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1
COM_DAT,CST_S_EAR_BACKFILL_VOLUME_CU_M,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1,VOLUME,Type,BACKFILLVolume in Cubic Meters,Electrical Equipment,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1
COM_DAT,CST_S_EAR_BACKFILL_VOLUME_CU_M,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1,VOLUME,Type,BACKFILLVolume in Cubic Meters,Furniture,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1
COM_DAT,CST_S_EAR_BACKFILL_VOLUME_CU_M,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1,VOLUME,Type,BACKFILLVolume in Cubic Meters,Generic Models,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1
COM_DAT,CST_S_EAR_BACKFILL_VOLUME_CU_M,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1,VOLUME,Type,BACKFILLVolume in Cubic Meters,Mechanical Equipment,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1
COM_DAT,CST_S_EAR_BACKFILL_VOLUME_CU_M,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1,VOLUME,Type,BACKFILLVolume in Cubic Meters,Plumbing Fixtures,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1
COM_DAT,CST_S_EAR_BACKFILL_VOLUME_CU_M,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1,VOLUME,Type,BACKFILLVolume in Cubic Meters,Specialty Equipment,2e672c97-62a3-5b6d-aa21-7fb9a6b8ffc1
COM_DAT,CST_S_EAR_BLINDING_VOLUME_CU_M,712e8375-b1ae-5dd6-bd56-330faa7a708a,VOLUME,Type,Blinding Concrete in Cubic Meters,Casework,712e8375-b1ae-5dd6-bd56-330faa7a708a
COM_DAT,CST_S_EAR_BLINDING_VOLUME_CU_M,712e8375-b1ae-5dd6-bd56-330faa7a708a,VOLUME,Type,Blinding Concrete in Cubic Meters,Electrical Equipment,712e8375-b1ae-5dd6-bd56-330faa7a708a
COM_DAT,CST_S_EAR_BLINDING_VOLUME_CU_M,712e8375-b1ae-5dd6-bd56-330faa7a708a,VOLUME,Type,Blinding Concrete in Cubic Meters,Furniture,712e8375-b1ae-5dd6-bd56-330faa7a708a
COM_DAT,CST_S_EAR_BLINDING_VOLUME_CU_M,712e8375-b1ae-5dd6-bd56-330faa7a708a,VOLUME,Type,Blinding Concrete in Cubic Meters,Generic Models,712e8375-b1ae-5dd6-bd56-330faa7a708a
COM_DAT,CST_S_EAR_BLINDING_VOLUME_CU_M,712e8375-b1ae-5dd6-bd56-330faa7a708a,VOLUME,Type,Blinding Concrete in Cubic Meters,Mechanical Equipment,712e8375-b1ae-5dd6-bd56-330faa7a708a
COM_DAT,CST_S_EAR_BLINDING_VOLUME_CU_M,712e8375-b1ae-5dd6-bd56-330faa7a708a,VOLUME,Type,Blinding Concrete in Cubic Meters,Plumbing Fixtures,712e8375-b1ae-5dd6-bd56-330faa7a708a
COM_DAT,CST_S_EAR_BLINDING_VOLUME_CU_M,712e8375-b1ae-5dd6-bd56-330faa7a708a,VOLUME,Type,Blinding Concrete in Cubic Meters,Specialty Equipment,712e8375-b1ae-5dd6-bd56-330faa7a708a
COM_DAT,CST_S_EAR_COMPACTION_NR,bb65edb2-cf5d-5f80-9607-ae66f321a2f4,NUMBER,Type,Required Compaction Level,Casework,bb65edb2-cf5d-5f80-9607-ae66f321a2f4
COM_DAT,CST_S_EAR_COMPACTION_NR,bb65edb2-cf5d-5f80-9607-ae66f321a2f4,NUMBER,Type,Required Compaction Level,Electrical Equipment,bb65edb2-cf5d-5f80-9607-ae66f321a2f4
COM_DAT,CST_S_EAR_COMPACTION_NR,bb65edb2-cf5d-5f80-9607-ae66f321a2f4,NUMBER,Type,Required Compaction Level,Furniture,bb65edb2-cf5d-5f80-9607-ae66f321a2f4
COM_DAT,CST_S_EAR_COMPACTION_NR,bb65edb2-cf5d-5f80-9607-ae66f321a2f4,NUMBER,Type,Required Compaction Level,Generic Models,bb65edb2-cf5d-5f80-9607-ae66f321a2f4
COM_DAT,CST_S_EAR_COMPACTION_NR,bb65edb2-cf5d-5f80-9607-ae66f321a2f4,NUMBER,Type,Required Compaction Level,Mechanical Equipment,bb65edb2-cf5d-5f80-9607-ae66f321a2f4
COM_DAT,CST_S_EAR_COMPACTION_NR,bb65edb2-cf5d-5f80-9607-ae66f321a2f4,NUMBER,Type,Required Compaction Level,Plumbing Fixtures,bb65edb2-cf5d-5f80-9607-ae66f321a2f4
COM_DAT,CST_S_EAR_COMPACTION_NR,bb65edb2-cf5d-5f80-9607-ae66f321a2f4,NUMBER,Type,Required Compaction Level,Specialty Equipment,bb65edb2-cf5d-5f80-9607-ae66f321a2f4
COM_DAT,CST_S_EAR_EXCAVATION_DEPTH_M,1950c401-9793-5b13-84c6-2444b7270a2d,LENGTH,Type,Excavation Depth in Meters,Casework,1950c401-9793-5b13-84c6-2444b7270a2d
COM_DAT,CST_S_EAR_EXCAVATION_DEPTH_M,1950c401-9793-5b13-84c6-2444b7270a2d,LENGTH,Type,Excavation Depth in Meters,Electrical Equipment,1950c401-9793-5b13-84c6-2444b7270a2d
COM_DAT,CST_S_EAR_EXCAVATION_DEPTH_M,1950c401-9793-5b13-84c6-2444b7270a2d,LENGTH,Type,Excavation Depth in Meters,Furniture,1950c401-9793-5b13-84c6-2444b7270a2d
COM_DAT,CST_S_EAR_EXCAVATION_DEPTH_M,1950c401-9793-5b13-84c6-2444b7270a2d,LENGTH,Type,Excavation Depth in Meters,Generic Models,1950c401-9793-5b13-84c6-2444b7270a2d
COM_DAT,CST_S_EAR_EXCAVATION_DEPTH_M,1950c401-9793-5b13-84c6-2444b7270a2d,LENGTH,Type,Excavation Depth in Meters,Mechanical Equipment,1950c401-9793-5b13-84c6-2444b7270a2d
COM_DAT,CST_S_EAR_EXCAVATION_DEPTH_M,1950c401-9793-5b13-84c6-2444b7270a2d,LENGTH,Type,Excavation Depth in Meters,Plumbing Fixtures,1950c401-9793-5b13-84c6-2444b7270a2d
COM_DAT,CST_S_EAR_EXCAVATION_DEPTH_M,1950c401-9793-5b13-84c6-2444b7270a2d,LENGTH,Type,Excavation Depth in Meters,Specialty Equipment,1950c401-9793-5b13-84c6-2444b7270a2d
COM_DAT,CST_S_EAR_EXCAVATION_METHOD_TXT,771de03f-7648-5e19-a3d2-204c4e4782fb,TEXT,Type,Excavation Method (Manual/Machine),Casework,771de03f-7648-5e19-a3d2-204c4e4782fb
COM_DAT,CST_S_EAR_EXCAVATION_METHOD_TXT,771de03f-7648-5e19-a3d2-204c4e4782fb,TEXT,Type,Excavation Method (Manual/Machine),Electrical Equipment,771de03f-7648-5e19-a3d2-204c4e4782fb
COM_DAT,CST_S_EAR_EXCAVATION_METHOD_TXT,771de03f-7648-5e19-a3d2-204c4e4782fb,TEXT,Type,Excavation Method (Manual/Machine),Furniture,771de03f-7648-5e19-a3d2-204c4e4782fb
COM_DAT,CST_S_EAR_EXCAVATION_METHOD_TXT,771de03f-7648-5e19-a3d2-204c4e4782fb,TEXT,Type,Excavation Method (Manual/Machine),Generic Models,771de03f-7648-5e19-a3d2-204c4e4782fb
COM_DAT,CST_S_EAR_EXCAVATION_METHOD_TXT,771de03f-7648-5e19-a3d2-204c4e4782fb,TEXT,Type,Excavation Method (Manual/Machine),Mechanical Equipment,771de03f-7648-5e19-a3d2-204c4e4782fb
COM_DAT,CST_S_EAR_EXCAVATION_METHOD_TXT,771de03f-7648-5e19-a3d2-204c4e4782fb,TEXT,Type,Excavation Method (Manual/Machine),Plumbing Fixtures,771de03f-7648-5e19-a3d2-204c4e4782fb
COM_DAT,CST_S_EAR_EXCAVATION_METHOD_TXT,771de03f-7648-5e19-a3d2-204c4e4782fb,TEXT,Type,Excavation Method (Manual/Machine),Specialty Equipment,771de03f-7648-5e19-a3d2-204c4e4782fb
COM_DAT,CST_S_EAR_EXCAVATION_VOLUME_CU_M,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6,VOLUME,Type,EXCAVATIONVolume in Cubic Meters,Casework,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6
COM_DAT,CST_S_EAR_EXCAVATION_VOLUME_CU_M,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6,VOLUME,Type,EXCAVATIONVolume in Cubic Meters,Electrical Equipment,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6
COM_DAT,CST_S_EAR_EXCAVATION_VOLUME_CU_M,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6,VOLUME,Type,EXCAVATIONVolume in Cubic Meters,Furniture,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6
COM_DAT,CST_S_EAR_EXCAVATION_VOLUME_CU_M,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6,VOLUME,Type,EXCAVATIONVolume in Cubic Meters,Generic Models,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6
COM_DAT,CST_S_EAR_EXCAVATION_VOLUME_CU_M,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6,VOLUME,Type,EXCAVATIONVolume in Cubic Meters,Mechanical Equipment,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6
COM_DAT,CST_S_EAR_EXCAVATION_VOLUME_CU_M,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6,VOLUME,Type,EXCAVATIONVolume in Cubic Meters,Plumbing Fixtures,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6
COM_DAT,CST_S_EAR_EXCAVATION_VOLUME_CU_M,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6,VOLUME,Type,EXCAVATIONVolume in Cubic Meters,Specialty Equipment,49dcb512-bf7f-5d0c-8ac2-e0baf2829ce6
COM_DAT,CST_S_EAR_FILL_MAT_TXT,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2,TEXT,Type,Type of Fill Material,Casework,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2
COM_DAT,CST_S_EAR_FILL_MAT_TXT,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2,TEXT,Type,Type of Fill Material,Electrical Equipment,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2
COM_DAT,CST_S_EAR_FILL_MAT_TXT,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2,TEXT,Type,Type of Fill Material,Furniture,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2
COM_DAT,CST_S_EAR_FILL_MAT_TXT,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2,TEXT,Type,Type of Fill Material,Generic Models,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2
COM_DAT,CST_S_EAR_FILL_MAT_TXT,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2,TEXT,Type,Type of Fill Material,Mechanical Equipment,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2
COM_DAT,CST_S_EAR_FILL_MAT_TXT,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2,TEXT,Type,Type of Fill Material,Plumbing Fixtures,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2
COM_DAT,CST_S_EAR_FILL_MAT_TXT,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2,TEXT,Type,Type of Fill Material,Specialty Equipment,1e6cf542-be6d-5f69-9ed0-533e07fdc5a2
COM_DAT,CST_S_EAR_GEOTEXTILE_AREA_SQ_M,830c7f30-1bf4-5df7-a4d4-91de7c06832b,AREA,Type,GEOTEXTILEFABRICArea in Square Meters,Casework,830c7f30-1bf4-5df7-a4d4-91de7c06832b
COM_DAT,CST_S_EAR_GEOTEXTILE_AREA_SQ_M,830c7f30-1bf4-5df7-a4d4-91de7c06832b,AREA,Type,GEOTEXTILEFABRICArea in Square Meters,Electrical Equipment,830c7f30-1bf4-5df7-a4d4-91de7c06832b
COM_DAT,CST_S_EAR_GEOTEXTILE_AREA_SQ_M,830c7f30-1bf4-5df7-a4d4-91de7c06832b,AREA,Type,GEOTEXTILEFABRICArea in Square Meters,Furniture,830c7f30-1bf4-5df7-a4d4-91de7c06832b
COM_DAT,CST_S_EAR_GEOTEXTILE_AREA_SQ_M,830c7f30-1bf4-5df7-a4d4-91de7c06832b,AREA,Type,GEOTEXTILEFABRICArea in Square Meters,Generic Models,830c7f30-1bf4-5df7-a4d4-91de7c06832b
COM_DAT,CST_S_EAR_GEOTEXTILE_AREA_SQ_M,830c7f30-1bf4-5df7-a4d4-91de7c06832b,AREA,Type,GEOTEXTILEFABRICArea in Square Meters,Mechanical Equipment,830c7f30-1bf4-5df7-a4d4-91de7c06832b
COM_DAT,CST_S_EAR_GEOTEXTILE_AREA_SQ_M,830c7f30-1bf4-5df7-a4d4-91de7c06832b,AREA,Type,GEOTEXTILEFABRICArea in Square Meters,Plumbing Fixtures,830c7f30-1bf4-5df7-a4d4-91de7c06832b
COM_DAT,CST_S_EAR_GEOTEXTILE_AREA_SQ_M,830c7f30-1bf4-5df7-a4d4-91de7c06832b,AREA,Type,GEOTEXTILEFABRICArea in Square Meters,Specialty Equipment,830c7f30-1bf4-5df7-a4d4-91de7c06832b
COM_DAT,CST_S_EAR_HARDCORE_THICKNESS_MM,5568d8ff-1dcb-5db8-b3a1-189de3509837,LENGTH,Type,Hardcore Thickness in Millimeters,Casework,5568d8ff-1dcb-5db8-b3a1-189de3509837
COM_DAT,CST_S_EAR_HARDCORE_THICKNESS_MM,5568d8ff-1dcb-5db8-b3a1-189de3509837,LENGTH,Type,Hardcore Thickness in Millimeters,Electrical Equipment,5568d8ff-1dcb-5db8-b3a1-189de3509837
COM_DAT,CST_S_EAR_HARDCORE_THICKNESS_MM,5568d8ff-1dcb-5db8-b3a1-189de3509837,LENGTH,Type,Hardcore Thickness in Millimeters,Furniture,5568d8ff-1dcb-5db8-b3a1-189de3509837
COM_DAT,CST_S_EAR_HARDCORE_THICKNESS_MM,5568d8ff-1dcb-5db8-b3a1-189de3509837,LENGTH,Type,Hardcore Thickness in Millimeters,Generic Models,5568d8ff-1dcb-5db8-b3a1-189de3509837
COM_DAT,CST_S_EAR_HARDCORE_THICKNESS_MM,5568d8ff-1dcb-5db8-b3a1-189de3509837,LENGTH,Type,Hardcore Thickness in Millimeters,Mechanical Equipment,5568d8ff-1dcb-5db8-b3a1-189de3509837
COM_DAT,CST_S_EAR_HARDCORE_THICKNESS_MM,5568d8ff-1dcb-5db8-b3a1-189de3509837,LENGTH,Type,Hardcore Thickness in Millimeters,Plumbing Fixtures,5568d8ff-1dcb-5db8-b3a1-189de3509837
COM_DAT,CST_S_EAR_HARDCORE_THICKNESS_MM,5568d8ff-1dcb-5db8-b3a1-189de3509837,LENGTH,Type,Hardcore Thickness in Millimeters,Specialty Equipment,5568d8ff-1dcb-5db8-b3a1-189de3509837
COM_DAT,CST_S_EAR_HARDCORE_VOLUME_CU_M,645c088a-a602-58b9-a7f8-b59984dba6b4,VOLUME,Type,HARDCOREVolume in Cubic Meters,Casework,645c088a-a602-58b9-a7f8-b59984dba6b4
COM_DAT,CST_S_EAR_HARDCORE_VOLUME_CU_M,645c088a-a602-58b9-a7f8-b59984dba6b4,VOLUME,Type,HARDCOREVolume in Cubic Meters,Electrical Equipment,645c088a-a602-58b9-a7f8-b59984dba6b4
COM_DAT,CST_S_EAR_HARDCORE_VOLUME_CU_M,645c088a-a602-58b9-a7f8-b59984dba6b4,VOLUME,Type,HARDCOREVolume in Cubic Meters,Furniture,645c088a-a602-58b9-a7f8-b59984dba6b4
COM_DAT,CST_S_EAR_HARDCORE_VOLUME_CU_M,645c088a-a602-58b9-a7f8-b59984dba6b4,VOLUME,Type,HARDCOREVolume in Cubic Meters,Generic Models,645c088a-a602-58b9-a7f8-b59984dba6b4
COM_DAT,CST_S_EAR_HARDCORE_VOLUME_CU_M,645c088a-a602-58b9-a7f8-b59984dba6b4,VOLUME,Type,HARDCOREVolume in Cubic Meters,Mechanical Equipment,645c088a-a602-58b9-a7f8-b59984dba6b4
COM_DAT,CST_S_EAR_HARDCORE_VOLUME_CU_M,645c088a-a602-58b9-a7f8-b59984dba6b4,VOLUME,Type,HARDCOREVolume in Cubic Meters,Plumbing Fixtures,645c088a-a602-58b9-a7f8-b59984dba6b4
COM_DAT,CST_S_EAR_HARDCORE_VOLUME_CU_M,645c088a-a602-58b9-a7f8-b59984dba6b4,VOLUME,Type,HARDCOREVolume in Cubic Meters,Specialty Equipment,645c088a-a602-58b9-a7f8-b59984dba6b4
COM_DAT,CST_S_EAR_SOIL_TYPE_TXT,c014f69a-2afa-50f8-a6bf-65ea88c87ea7,TEXT,Type,Soil Classification Type,Casework,c014f69a-2afa-50f8-a6bf-65ea88c87ea7
COM_DAT,CST_S_EAR_SOIL_TYPE_TXT,c014f69a-2afa-50f8-a6bf-65ea88c87ea7,TEXT,Type,Soil Classification Type,Electrical Equipment,c014f69a-2afa-50f8-a6bf-65ea88c87ea7
COM_DAT,CST_S_EAR_SOIL_TYPE_TXT,c014f69a-2afa-50f8-a6bf-65ea88c87ea7,TEXT,Type,Soil Classification Type,Furniture,c014f69a-2afa-50f8-a6bf-65ea88c87ea7
COM_DAT,CST_S_EAR_SOIL_TYPE_TXT,c014f69a-2afa-50f8-a6bf-65ea88c87ea7,TEXT,Type,Soil Classification Type,Generic Models,c014f69a-2afa-50f8-a6bf-65ea88c87ea7
COM_DAT,CST_S_EAR_SOIL_TYPE_TXT,c014f69a-2afa-50f8-a6bf-65ea88c87ea7,TEXT,Type,Soil Classification Type,Mechanical Equipment,c014f69a-2afa-50f8-a6bf-65ea88c87ea7
COM_DAT,CST_S_EAR_SOIL_TYPE_TXT,c014f69a-2afa-50f8-a6bf-65ea88c87ea7,TEXT,Type,Soil Classification Type,Plumbing Fixtures,c014f69a-2afa-50f8-a6bf-65ea88c87ea7
COM_DAT,CST_S_EAR_SOIL_TYPE_TXT,c014f69a-2afa-50f8-a6bf-65ea88c87ea7,TEXT,Type,Soil Classification Type,Specialty Equipment,c014f69a-2afa-50f8-a6bf-65ea88c87ea7
COM_DAT,CST_S_FRM_BEAM_AREA_SQ_M,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0,AREA,Type,BEAMFORMWORKArea in Square Meters,Casework,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0
COM_DAT,CST_S_FRM_BEAM_AREA_SQ_M,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0,AREA,Type,BEAMFORMWORKArea in Square Meters,Electrical Equipment,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0
COM_DAT,CST_S_FRM_BEAM_AREA_SQ_M,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0,AREA,Type,BEAMFORMWORKArea in Square Meters,Furniture,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0
COM_DAT,CST_S_FRM_BEAM_AREA_SQ_M,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0,AREA,Type,BEAMFORMWORKArea in Square Meters,Generic Models,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0
COM_DAT,CST_S_FRM_BEAM_AREA_SQ_M,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0,AREA,Type,BEAMFORMWORKArea in Square Meters,Mechanical Equipment,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0
COM_DAT,CST_S_FRM_BEAM_AREA_SQ_M,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0,AREA,Type,BEAMFORMWORKArea in Square Meters,Plumbing Fixtures,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0
COM_DAT,CST_S_FRM_BEAM_AREA_SQ_M,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0,AREA,Type,BEAMFORMWORKArea in Square Meters,Specialty Equipment,8b2cf94d-fba4-58f3-ad0c-ffb4e5c204f0
COM_DAT,CST_S_FRM_COLUMN_AREA_SQ_M,b81aebef-48d1-51d2-b31d-e78829f0825a,AREA,Type,COLUMNFORMWORKArea in Square Meters,Casework,b81aebef-48d1-51d2-b31d-e78829f0825a
COM_DAT,CST_S_FRM_COLUMN_AREA_SQ_M,b81aebef-48d1-51d2-b31d-e78829f0825a,AREA,Type,COLUMNFORMWORKArea in Square Meters,Electrical Equipment,b81aebef-48d1-51d2-b31d-e78829f0825a
COM_DAT,CST_S_FRM_COLUMN_AREA_SQ_M,b81aebef-48d1-51d2-b31d-e78829f0825a,AREA,Type,COLUMNFORMWORKArea in Square Meters,Furniture,b81aebef-48d1-51d2-b31d-e78829f0825a
COM_DAT,CST_S_FRM_COLUMN_AREA_SQ_M,b81aebef-48d1-51d2-b31d-e78829f0825a,AREA,Type,COLUMNFORMWORKArea in Square Meters,Generic Models,b81aebef-48d1-51d2-b31d-e78829f0825a
COM_DAT,CST_S_FRM_COLUMN_AREA_SQ_M,b81aebef-48d1-51d2-b31d-e78829f0825a,AREA,Type,COLUMNFORMWORKArea in Square Meters,Mechanical Equipment,b81aebef-48d1-51d2-b31d-e78829f0825a
COM_DAT,CST_S_FRM_COLUMN_AREA_SQ_M,b81aebef-48d1-51d2-b31d-e78829f0825a,AREA,Type,COLUMNFORMWORKArea in Square Meters,Plumbing Fixtures,b81aebef-48d1-51d2-b31d-e78829f0825a
COM_DAT,CST_S_FRM_COLUMN_AREA_SQ_M,b81aebef-48d1-51d2-b31d-e78829f0825a,AREA,Type,COLUMNFORMWORKArea in Square Meters,Specialty Equipment,b81aebef-48d1-51d2-b31d-e78829f0825a
COM_DAT,CST_S_FRM_CST_TOTAL_UGX_NR,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322,CURRENCY,Type,Total Formwork Cost in UGX,Casework,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322
COM_DAT,CST_S_FRM_CST_TOTAL_UGX_NR,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322,CURRENCY,Type,Total Formwork Cost in UGX,Electrical Equipment,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322
COM_DAT,CST_S_FRM_CST_TOTAL_UGX_NR,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322,CURRENCY,Type,Total Formwork Cost in UGX,Furniture,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322
COM_DAT,CST_S_FRM_CST_TOTAL_UGX_NR,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322,CURRENCY,Type,Total Formwork Cost in UGX,Generic Models,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322
COM_DAT,CST_S_FRM_CST_TOTAL_UGX_NR,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322,CURRENCY,Type,Total Formwork Cost in UGX,Mechanical Equipment,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322
COM_DAT,CST_S_FRM_CST_TOTAL_UGX_NR,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322,CURRENCY,Type,Total Formwork Cost in UGX,Plumbing Fixtures,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322
COM_DAT,CST_S_FRM_CST_TOTAL_UGX_NR,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322,CURRENCY,Type,Total Formwork Cost in UGX,Specialty Equipment,ddeda9c6-f78c-56cd-b46d-2f9cfb75e322
