# This is a Revit shared parameter file.
# Do not edit manually.
*META	VERSION	MINVERSION
META	2	1
*GROUP	ID	NAME
GROUP	1	ASS_MNG
GROUP	2	CST_PROC
GROUP	3	COM_DAT
GROUP	4	ELC_PWR
GROUP	5	HVC_SYSTEMS
GROUP	6	PLM_DRN
GROUP	7	LTG_CONTROLS
GROUP	8	FLS_LIFE_SFTY
GROUP	9	PER_SUST
GROUP	10	BLE_ELES
GROUP	11	TPL_TRACKING
GROUP	12	MAT_INFO
GROUP	13	PRJ_INFORMATION
GROUP	14	PROP_PHYSICAL
GROUP	15	RGL_CMPL
GROUP	16	BLE_STRUCTURE
GROUP	17	STINGTags_ISO19650
GROUP	18	WARN_THRESHOLDS
GROUP	19	SLV_SLEEVE_PARAMS
GROUP	20	CLASH_COORDINATION
GROUP	21	ACC_SYNC
GROUP	22	IFC_EXCH
GROUP	23	HEALTH_METRICS
GROUP	24	ASBUILT
GROUP	25	COMMISSIONING
GROUP	26	TBL_TITLEBLOCK
GROUP	27	STING_DRAWING
GROUP	28	CLN_CLINICAL
GROUP	29	MGS_SYSTEMS
GROUP	30	RAD_PROTECTION
GROUP	31	CEQ_CLINICAL
GROUP	32	LIG_BEHAVIOURAL
GROUP	33	Identity
GROUP	34	Routing
*PARAM	GUID	NAME	DATATYPE	DATACATEGORY	GROUP	VISIBLE	DESCRIPTION	USERMODIFIABLE
PARAM	e21a2a53-114b-57ba-a655-39c32ce37694	BLE_STRUCT_ELE_TYPE_TXT	TEXT		2	1	Ble Struct Ele Type Txt [ISO 19650-1:2018]	1
PARAM	fc01c335-751d-5bf6-8619-b6a7cbe9bceb	BLE_STRUCT_MAT_TXT	TEXT		2	1	Ble Struct Mat Txt [ISO 19650-1:2018]	1
PARAM	d59b4268-242b-5e77-a1c7-af165bef45d1	BLE_STRUCT_REINFORCEMENT_TXT	TEXT		2	1	Ble Struct Reinforcement Txt [ISO 19650-1:2018]	1
PARAM	fe130bf1-2d9b-58d7-a29a-73a55a87eeb8	BLE_STRUCT_STEEL_GRADE_TXT	TEXT		2	1	Ble Struct Steel Grade Txt [ISO 19650-1:2018]	1
PARAM	3409f563-245b-54f0-ac10-943a04d01711	BLE_STRUCT_STEEL_SECTION_TXT	TEXT		2	1	Structural steel section size designation [ISO 19650-1:2018]	1
PARAM	5fd6fd59-0f76-45ba-b505-aaca6ef8af02	BLE_WALL_CORE_MATERIAL_TXT	TEXT		2	1	Wall core structural material (Concrete/Masonry/Steel/Timber) [ISO 19650-1:2018]	1
PARAM	8deec0f0-18f1-52ff-8e4f-a0497c244250	BLE_WALL_CST_METHOD_TXT	TEXT		2	1	Ble Wall Cst Method Txt [ISO 19650-1:2018]	1
PARAM	7d0dd06c-f0b7-595f-8610-9cb53e4d691e	BLE_WALL_FINISH_TXT	TEXT		2	1	Ble Wall Finish Txt [ISO 19650-1:2018]	1
PARAM	10966c31-806d-55af-ba50-91e124888e77	BLE_WALL_FUNCTION_TXT	TEXT		2	1	Ble Wall Function Txt [ISO 19650-1:2018]	1
PARAM	c2dd0f26-f3ed-5490-85aa-f39f19e72b65	BLE_WALL_HEIGHT_MM	TEXT		2	1	Ble Wall Height Mm [ISO 19650-1:2018]	1
PARAM	32338b6f-32f8-4e41-a1e7-d2ade3c45618	BLE_WALL_INSULATION_TXT	TEXT		2	1	Wall insulation type and specification [ISO 19650-1:2018]	1
PARAM	fdff76e0-dada-58bc-b94a-ae26b5bb2821	BLE_WALL_LENGTH_MM	TEXT		2	1	Ble Wall Length Mm [ISO 19650-1:2018]	1
PARAM	83fce03a-5dbf-57cf-b9d5-d797969487f9	BLE_WALL_PRIMARY_WALL_MAT_TXT	TEXT		2	1	Ble Wall Primary Wall Mat Txt [ISO 19650-1:2018]	1
PARAM	a1ae48ce-4bb1-5530-ba0b-e0d6ddba76c4	BLE_WALL_SOUND_TRANSMISSION_CLASS_RATING_NR	TEXT		2	1	Ble Wall Sound Transmission Class Rating Nr [ISO 19650-1:2018]	1
PARAM	5ee56aa6-f559-578c-9b72-6100c852fda1	BLE_WALL_THERMAL_TRANSMITTANCE_U_VALUE_W_M_2K_NR	TEXT		2	1	Ble Wall Thermal Transmittance U Value W M 2k Nr [ISO 19650-1:2018]	0
PARAM	d0c788c3-fd82-50e8-8361-52f0e26cfc40	BLE_WALL_THICKNESS_MM	TEXT		2	1	Ble Wall Thickness Mm [ISO 19650-1:2018]	1
PARAM	9b681221-e642-4285-b5bb-9a6bb2bbe227	BLE_WALL_WATERPROOF_TXT	TEXT		2	1	Wall waterproofing system type [ISO 19650-1:2018]	1
PARAM	80c97926-59ac-5e7d-8ce0-236dd786bf9f	BLE_WINDOW_FRAME_MAT_TXT	TEXT		2	1	Ble Window Frame Mat Txt [ISO 19650-1:2018]	1
PARAM	4d3d9bf9-9244-599c-88ae-16e0469fa44f	BLE_WINDOW_GLAZING_TYPE_SINGLE_DOUBLE_TRIPLE_TXT	TEXT		2	1	Ble Window Glazing Type Single Double Triple Txt [ISO 19650-1:2018]	1
PARAM	9e4ae2aa-fb63-55cc-8674-df05f460882f	BLE_WINDOW_HEIGHT_MM	TEXT		2	1	Ble Window Height Mm [ISO 19650-1:2018]	1
PARAM	ad3d94fe-900b-5662-985c-54e2af3eb0f9	BLE_WINDOW_OPERATION_TYPE_TXT	TEXT		2	1	Ble Window Operation Type Txt [ISO 19650-1:2018]	1
PARAM	50341648-0677-525e-a2d8-6d8686e9e87e	BLE_WINDOW_SILL_HEIGHT_FROM_FLR_MM	TEXT		2	1	Ble Window Sill Height From Flr Mm [ISO 19650-1:2018]	1
PARAM	f1e3b7f1-ee7b-51e2-8aa3-2039753098fc	BLE_WINDOW_SOLAR_HEAT_GAIN_COEFFICIENT_NR	TEXT		2	1	Ble Window Solar Heat Gain Coefficient Nr [ISO 19650-1:2018]	1
PARAM	909af979-fe49-5c81-a0f8-db5c1f5e4ee0	BLE_WINDOW_U_VALUE_W_M_2K_NR	TEXT		2	1	Ble Window U Value W M 2k Nr [ISO 19650-1:2018]	1
PARAM	21068de7-9b17-5dd0-a477-ec1688fa318a	BLE_WINDOW_VISIBLE_LIGHT_TRANSMITTANCE_PCT	TEXT		2	1	Ble Window Visible Light Transmittance Pct [ISO 19650-1:2018]	1
PARAM	d7506fd3-c17c-513a-8c82-2a632e55a0a6	BLE_WINDOW_WIDTH_MM	TEXT		2	1	Ble Window Width Mm [ISO 19650-1:2018]	1
PARAM	834a8478-47fb-402b-b333-3c5ed761c865	CST_CALC_TILE_M2	TEXT		3	1	Calculated tile area with wastage in square meters [ISO 19650-3:2020]	0
PARAM	b0853b7d-8b73-5234-a97f-9a33120b432b	ASS_CST_LIFECYCLE_UGX_NR	TEXT		1	1	Ass Cst Lifecycle Ugx Nr [ISO 19650-3:2020]	0
PARAM	ee737637-24a5-5a56-887c-4cff9ae1f9ea	ASS_PMT_CST_TOTAL_CST_UGX_NR	TEXT		1	1	Ass Pmt Cst Total Cst Ugx Nr [ISO 19650-3:2020]	0
PARAM	6b26cd97-17ab-4225-860a-41b35d08e2fb	CST_CALC_ADHESIVE_KG	TEXT		3	1	Calculated tile adhesive in kilograms [ISO 19650-3:2020]	0
PARAM	ba5d66ec-75db-4135-88d5-be53b118e636	CST_CALC_BLOCKS_NR	TEXT		3	1	Calculated number of blocks required [ISO 19650-3:2020]	0
PARAM	349aa1b3-c19c-4ee1-9d55-cf612f25c382	CST_CALC_CEMENT_PLASTER_BAGS	TEXT		3	1	Calculated cement bags for plaster (50kg) [ISO 19650-3:2020]	0
PARAM	468502b3-fd75-4a13-8dd5-b1eef375ca61	CST_CALC_FASTENERS_NR	TEXT		3	1	Calculated number of fasteners [ISO 19650-3:2020]	0
PARAM	73dcb01b-c417-494b-94d6-a9c2ec185125	CST_CALC_GROUT_KG	TEXT		3	1	Calculated grout in kilograms [ISO 19650-3:2020]	0
PARAM	b8bf24b8-07db-420d-9db1-1c2087e8ca8a	CST_CALC_MORTAR_M3	TEXT		3	1	Calculated mortar volume in cubic meters [ISO 19650-3:2020]	0
PARAM	cc247d49-6c49-486d-ad77-ef0a182d658d	CST_CALC_PLASTER_M3	TEXT		3	1	Calculated plaster volume in cubic meters [ISO 19650-3:2020]	0
PARAM	b7205856-0f63-4030-b690-7e7d842732d6	CST_CALC_PRIMER_LITERS	TEXT		3	1	Calculated primer in liters [ISO 19650-3:2020]	0
PARAM	f676b204-2f7d-42b7-b298-41d9d0591107	CST_CALC_PUTTY_KG	TEXT		3	1	Calculated putty in kilograms [ISO 19650-3:2020]	0
PARAM	a9a50bf6-3541-4104-8db5-917c06e1be54	CST_CALC_RIDGE_CAP_M	TEXT		3	1	Calculated ridge capping length in meters [ISO 19650-3:2020]	0
PARAM	eeffb276-c8ea-45f3-8a0c-c8a624119b61	CST_CALC_SAND_PLASTER_M3	TEXT		3	1	Calculated sand for plaster in cubic meters [ISO 19650-3:2020]	0
PARAM	351fc9fb-0b19-451a-ac67-d6b09cf74287	CST_CALC_SHEETS_NR	TEXT		3	1	Calculated number of roofing sheets [ISO 19650-3:2020]	0
PARAM	2e504781-c632-4448-8107-ee2238ddf443	CST_CALC_STEEL_KG	TEXT		3	1	Calculated steel reinforcement in kilograms [ISO 19650-3:2020]	0
PARAM	426e88b6-548f-5c28-adb2-efec4fc47d7f	CST_S_CON_AGGREGATE_VOLUME_CU_M	TEXT		3	1	Cst S Con Aggregate Volume Cu M [ISO 19650-2:2018]	0
PARAM	424e9aac-c0b7-5890-b302-bab5fd5785b3	CST_S_CON_CEMENT_BAGS_NR	TEXT		3	1	Cst S Con Cement Bags Nr [ISO 19650-2:2018]	0
PARAM	79396c2b-e76e-526c-83fe-470fe44b5f36	CST_S_CON_CST_TOTAL_UGX_NR	TEXT		3	1	Cst S Con Cst Total Ugx Nr [ISO 19650-2:2018]	0
PARAM	36863979-00ed-54f3-af15-db3364b8316d	CST_S_CON_SAND_VOLUME_CU_M	TEXT		3	1	Cst S Con Sand Volume Cu M [ISO 19650-2:2018]	0
PARAM	f3301427-87c2-5034-ac6f-9ee284d845de	CST_S_CON_VOLUME_CU_M	TEXT		3	1	Cst S Con Volume Cu M [ISO 19650-2:2018]	0
PARAM	19c35478-2931-539c-aae4-1d650103f02e	CST_S_SUPPLIER_TXT	TEXT		3	1	Material supplier name for BOQ schedules [ISO 19650-2:2018]	1
PARAM	c706cb23-0173-5173-b580-4ab217436de3	CST_S_CON_VOLUME_WASTAGE_CU_M	TEXT		3	1	Cst S Con Volume Wastage Cu M [ISO 19650-2:2018]	0
PARAM	34bb9b34-2130-5d44-b3b3-20c9e6364019	CST_S_CON_WTR_VOLUME_L	TEXT		3	1	Cst S Con Wtr Volume L [ISO 19650-2:2018]	0
PARAM	1d605c56-68e8-54b1-b9ce-be971a230589	CST_S_FRM_TIMBER_VOLUME_CU_M	TEXT		3	1	Cst S Frm Timber Volume Cu M [ISO 19650-2:2018]	0
PARAM	5c76af45-3ffe-58aa-be0e-60d4ecaa1725	CST_S_MAS_BRICK_QUANTITY_NR	TEXT		3	1	Cst S Mas Brick Quantity Nr [ISO 19650-2:2018]	0
PARAM	4c6b61b2-f694-5681-8f87-20f1191c101e	CST_S_MAS_CST_TOTAL_UGX_NR	TEXT		3	1	Cst S Mas Cst Total Ugx Nr [ISO 19650-2:2018]	0
PARAM	89de3291-920a-5dd2-abd6-acbc3d6f9e1e	CST_S_MAS_NET_AREA_SQ_M	TEXT		3	1	Cst S Mas Net Area Sq M [ISO 19650-2:2018]	0
PARAM	9e2f1ae1-f93d-5212-8baa-c24ebc1af700	CST_S_REI_CST_TOTAL_UGX_NR	TEXT		3	1	Cst S Rei Cst Total Ugx Nr [ISO 19650-2:2018]	0
PARAM	dca82f18-af10-5a55-a9b9-f1628b0cd9e7	CST_S_REI_WEIGHT_KG	TEXT		3	1	Cst S Rei Weight Kg [ISO 19650-2:2018]	0
PARAM	d9b73a97-fed2-5b86-86ac-0c53f1987157	CST_S_REI_WEIGHT_WASTAGE_KG	TEXT		3	1	Cst S Rei Weight Wastage Kg [ISO 19650-2:2018]	0
PARAM	1d11176f-fb0e-4cdc-a320-b98212e8b3dd	CST_TOTAL_COST_UGX	TEXT		3	1	Grand total cost in UGX [ISO 19650-3:2020]	0
PARAM	4f556c4d-4ae6-5784-9a23-f5787eb9b56e	ELC_CBL_AMPACITY_A	TEXT		4	1	Elc Cbl Ampacity A [ISO 19650-1:2018]	0
PARAM	da71ae59-9744-5fe4-ad20-4b0687404e58	ELC_CBL_LENGTH_M	TEXT		4	1	Elc Cbl Length M [ISO 19650-1:2018]	1
PARAM	d08c2c5d-577f-5861-b615-b1b427d573a7	ELC_CBL_SZ_MM	TEXT		4	1	Elc Cbl Sz Mm [ISO 19650-1:2018]	1
PARAM	b796eeed-e108-53b5-9bf7-deb0842cdea3	CBL_TYPE_TXT	TEXT		4	1	Elc Cbl Type Txt [ISO 19650-1:2018]	1
PARAM	35d7f2c9-39b3-5cf3-867b-020dd1edb24d	ELC_CKT_CUR_A	TEXT		4	1	Elc Ckt Cur A [ISO 19650-1:2018]	0
PARAM	6ad8ee51-59c2-551d-8b26-ad7194c50ec8	ELC_CKT_NR	TEXT		4	1	Elc Ckt Nr [ISO 19650-1:2018]	1
PARAM	5f76851e-27eb-43b4-b026-d3cd7c408814	ELC_CONN_TYPE_TXT	TEXT		4	1	Electrical connector type (Plug/Terminal/Bus/Lug) [ISO 19650-1:2018]	1
PARAM	e07efc49-554a-48c1-ba03-ffd28b8abca6	ELC_CTR_SZ_TXT	TEXT		4	1	Cable tray size designation [ISO 19650-1:2018]	1
PARAM	f7aed743-08cc-5147-ae86-f7049c7b7f39	ELC_DIV_FCT_NR	TEXT		4	1	Elc Div Fct Nr [ISO 19650-1:2018]	0
PARAM	4529878a-ddd0-5dd1-8c12-caad8b5bd8ed	ELC_IP_RATING_TXT	TEXT		4	1	Elc Ip Rating Txt [ISO 19650-1:2018]	1
PARAM	e0d7b65b-2999-41ac-969b-27bf8db00ee4	ELC_TAG_7_PARA_COMM_TXT	TEXT		4	1	Communication device electrical paragraph container [ISO 19650-3:2020]	1
PARAM	e97f6a5b-3275-4f24-845c-bc4ff8b53362	ELC_TAG_7_PARA_TIEIN_TXT	TEXT		4	1	Electrical tie-in point paragraph container [ISO 19650-3:2020]	1
PARAM	ff29a613-abb3-45ef-9577-2f311b14074d	ELC_VOLTAGE_V	TEXT		4	1	Device operating voltage in V [ISO 19650-1:2018]	1
PARAM	bbfae061-d579-4366-a12e-4de7af3f28a0	ELC_WIRE_SIZE_TXT	TEXT		4	1	Wire size designation (2.5mm2, 4mm2, 10mm2) [ISO 19650-1:2018]	1
PARAM	67f74e7b-256f-5611-bd11-1eb958f6e5b4	MNT_HGT_MM	TEXT		4	1	Elc Mnt Hgt Mm [ISO 19650-1:2018]	1
PARAM	9df4b41b-3c97-5bbd-bce8-4e3ff9c5e0dc	ELC_PNL_CONNECTED_LOAD_KW	TEXT		4	1	Elc Pnl Connected Load Kw [ISO 19650-1:2018]	1
PARAM	ea6fc977-0678-5a5c-b1b5-a19e9f3e17e0	ELC_PNL_DESIGNATION_NAME_TXT	TEXT		4	1	Elc Pnl Designation Name Txt [ISO 19650-1:2018]	1
PARAM	1a340249-26d2-55ff-b3fe-63d245e170df	ELC_PNL_FED_FROM_PNL_TXT	TEXT		4	1	Elc Pnl Fed From Pnl Txt [ISO 19650-1:2018]	1
PARAM	ec3c2a37-6a06-5794-a048-e405c362a8a4	ELC_PNL_MAIN_BRK_A	TEXT		4	1	Elc Pnl Main Brk A [ISO 19650-1:2018]	1
PARAM	7f871de1-9153-549f-a19f-290683618f46	ELC_PNL_NUM_OF_WAYS_NR	TEXT		4	1	Elc Pnl Num Of Ways Nr [ISO 19650-1:2018]	1
PARAM	febd6223-1632-599f-991b-cbeb3b8fd979	ELC_PNL_PHS_COUNT_NR	TEXT		4	1	Elc Pnl Phs Count Nr [ISO 19650-1:2018]	1
PARAM	eac6e4e0-593e-521c-a4d8-f6142f0010a5	ELC_PNL_SHORT_CIRCUIT_RATING_KA	TEXT		4	1	Elc Pnl Short Circuit Rating Ka [ISO 19650-1:2018]	1
PARAM	1080edf4-7df6-5705-9515-0fb674933c1b	ELC_PNL_VLT_V	TEXT		4	1	Elc Pnl Vlt V [ISO 19650-1:2018]	1
PARAM	1090274a-74b8-5ac4-8eaf-4f36c4b6cb55	ELC_PWR_KW	TEXT		4	1	Elc Pwr Kw [ISO 19650-1:2018]	1
PARAM	8ff6b7e5-8ec9-58ab-8d92-52d2f189afb6	ELC_SPARE_WAYS_NR	TEXT		4	1	Elc Spare Ways Nr [ISO 19650-1:2018]	1
PARAM	cf27a6c4-4056-543b-876f-ca8747265b83	ELC_VLT_DROP_PCT	TEXT		4	1	Elc Vlt Drop Pct [ISO 19650-1:2018]	0
PARAM	9990d504-d0ac-5537-80cd-a4eb66746e51	HVC_CAP_KW	TEXT		5	1	Hvc Cap Kw [ISO 19650-1:2018]	0
PARAM	993c51e7-135c-56dc-8a81-7fc9aa045ea0	HVC_CAP_TR	TEXT		5	1	Hvc Cap Tr [ISO 19650-1:2018]	1
PARAM	34d15f62-cb02-5a6b-9cf1-825c6b98c08a	HVC_CONTROL_TYPE_TXT	TEXT		5	1	Hvc Control Type Txt [ISO 19650-1:2018]	1
PARAM	39e255ff-7a42-5d4f-954c-960347ab434e	HVC_DCT_FLW_CFM	TEXT		5	1	Hvc Dct Flw Cfm [ISO 19650-1:2018]	0
PARAM	99bb5c8a-e4b4-5f20-ba1c-ae7738effeb0	HVC_DCT_MAT_TXT	TEXT		5	1	Hvc Dct Mat Txt [ISO 19650-1:2018]	1
PARAM	5a243373-59ff-45eb-af8d-f547e17b0421	HVC_DCT_SZ_TXT	TEXT		5	1	Duct size designation (e.g. 400x200, DN300) [ISO 19650-1:2018]	1
PARAM	081b8c41-91a0-552e-912a-6bd5b3404fc8	HVC_DCT_TERMINAL_SZ_TXT	TEXT		5	1	Hvc Dct Terminal Sz Txt [ISO 19650-1:2018]	1
PARAM	6f7c7807-9c3e-5c4d-ba16-8a4f12d2f51b	HVC_DCT_TERMINAL_TYPE_SD_RG_EG_VAV_TXT	TEXT		5	1	Hvc Dct Terminal Type Sd Rg Eg Vav Txt [ISO 19650-1:2018]	1
PARAM	4ca049cb-8e14-5c8d-bc00-7b5a3c3e9dbb	HVC_DUCT_AREA_SQ_M	TEXT		5	1	Hvc Duct Area Sq M [ISO 19650-1:2018]	0
PARAM	a767df19-9d03-51fd-a59b-81dc2037dd94	HVC_DUCT_CLASS_TXT	TEXT		5	1	Hvc Duct Class Txt [ISO 19650-1:2018]	1
PARAM	4715ba3e-adf9-526d-b7d8-e8fa5d529097	HVC_DUCT_FLOWRATE_M3H	TEXT		5	1	Hvc Duct Flowrate M3h [ISO 19650-1:2018]	0
PARAM	971cd951-7bac-5a58-a887-ab87eecad874	HVC_DUCT_LINING_TXT	TEXT		5	1	Hvc Duct Lining Txt [ISO 19650-1:2018]	1
PARAM	f9f3d362-50dc-5880-accb-dcf8fff886b1	HVC_EFF_RATIO_NR	TEXT		5	1	Hvc Eff Ratio Nr [ISO 19650-1:2018]	0
PARAM	3a9eccc0-aa9a-5602-a509-9bc01ccc771d	HVC_PIPE_FLOWRATE_LPS	TEXT		5	1	Hvc Pipe Flowrate Lps [ISO 19650-1:2018]	0
PARAM	0772a943-2ff5-5106-b7ac-ec8a48da7e9f	HVC_PIPE_PRESSURE_KPA	TEXT		5	1	Hvc Pipe Pressure Kpa [ISO 19650-1:2018]	0
PARAM	7cdd6e98-8462-5ecf-9223-a830c5c4622b	HVC_PWR_KW	TEXT		5	1	Hvc Pwr Kw [ISO 19650-1:2018]	1
PARAM	e9b06b32-dead-5402-acbf-9daf33104f8d	HVC_REFRIGERANT_TXT	TEXT		5	1	Hvc Refrigerant Txt [ISO 19650-1:2018]	1
PARAM	4381a69b-5e61-45c9-8782-18e575a109cd	HVC_TAG_7_PARA_TIEIN_TXT	TEXT		5	1	HVAC tie-in point paragraph container [ISO 19650-3:2020]	1
PARAM	5ba3a60c-0497-56c2-9f44-5f2e6f58320b	HVC_TERMINAL_FINISH_TXT	TEXT		5	1	Hvc Terminal Finish Txt [ISO 19650-1:2018]	1
PARAM	b4b20432-2a18-5392-809e-8768a0c45401	HVC_TERMINAL_MAT_TXT	TEXT		5	1	Hvc Terminal Mat Txt [ISO 19650-1:2018]	1
PARAM	1b1cd925-5ef5-5ce4-b184-0a1262345292	MEP_TYPE_TXT	TEXT		6	1	Plm Type Txt [ISO 19650-1:2018]	1
PARAM	e7c4c2ab-a4f8-5c1d-bea0-933630bfae47	HVC_VEL_MPS	TEXT		5	1	Hvc Vel Mps [ISO 19650-1:2018]	1
PARAM	06b47e63-5eae-54ca-91ad-ef47d8aa57be	HVC_VLT_V	TEXT		5	1	Hvc Vlt V [ISO 19650-1:2018]	1
PARAM	811bfba5-d434-5070-9aee-6779c85a4c21	LTG_FIX_LMP_WATTAGE_W	TEXT		7	1	Ltg Fix Lmp Wattage W [ISO 19650-1:2018]	1
PARAM	74e958db-d525-50f5-9982-424f81b051a3	PLM_CAP_CU_M	TEXT		6	1	Plm Cap Cu M [ISO 19650-1:2018]	1
PARAM	f187bab9-9d0e-5fa5-bd02-2b501d41e049	PLM_DRN_VEL_MPS	TEXT		6	1	Plm Drn Vel Mps [ISO 19650-1:2018]	0
PARAM	bcd863ae-66a3-4a44-8fe3-123ade814e25	PLM_EQP_CAPACITY_L	TEXT		6	1	Plumbing equipment storage capacity in litres [ISO 19650-1:2018]	1
PARAM	c5b33345-55f7-4bd5-b5b5-d389ac8cdd08	PLM_EQP_PRESSURE_KPA	TEXT		6	1	Plumbing equipment design pressure in kPa [ISO 19650-1:2018]	1
PARAM	9048b4fd-9159-5fac-af3b-14004621818c	PLM_HED_M	TEXT		6	1	Plm Hed M [ISO 19650-1:2018]	0
PARAM	ca5441cb-4979-51d9-951a-9f2ecab4bc6b	PLM_HOTWTR_INPUT_PWR_KW	TEXT		6	1	Plm Hotwtr Input Pwr Kw [ISO 19650-1:2018]	1
PARAM	6a4fd2df-a978-5dc5-8ef1-5f79364c525a	PLM_HOTWTR_STORAGE_CAP_GAL_NR	TEXT		6	1	Plm Hotwtr Storage Cap Gal Nr [ISO 19650-1:2018]	0
PARAM	7b53b38e-fc83-574e-9197-5bee5a561e34	PLM_HOTWTR_TEMP_C	TEXT		6	1	Plm Hotwtr Temp C [ISO 19650-1:2018]	1
PARAM	800e6613-f502-52f0-9c12-14ec3e358056	PLM_PPE_FLW_LPS	TEXT		6	1	Plm Ppe Flw Lps [ISO 19650-1:2018]	0
PARAM	7b7eb223-a119-5a53-a3ba-5c5e5d553e0b	PLM_PPE_INS_THK_MM	TEXT		6	1	Plm Ppe Ins Thk Mm [ISO 19650-1:2018]	1
PARAM	3eebb62d-4e9f-507a-8e9a-301a838ab774	PLM_PPE_INS_TYPE_TXT	TEXT		6	1	Plm Ppe Ins Type Txt [ISO 19650-1:2018]	1
PARAM	463fabb0-eda8-5a62-b621-36fb077c9f97	PLM_PPE_JOINT_TYPE_TXT	TEXT		6	1	Plm Ppe Joint Type Txt [ISO 19650-1:2018]	1
PARAM	dc5e612c-656a-5930-a87a-4a412e2cd119	PLM_PPE_LENGTH_M	TEXT		6	1	Plm Ppe Length M [ISO 19650-1:2018]	0
PARAM	7b08fe47-9d31-5d9a-8982-0e71f44eb6ae	PLM_PPE_MAT_TXT	TEXT		6	1	Plm Ppe Mat Txt [ISO 19650-1:2018]	1
PARAM	d978df87-87d3-5403-9bbf-e11e4fb4b5cc	PLM_PPE_PSR_RATING_BAR	TEXT		6	1	Plm Ppe Psr Rating Bar [ISO 19650-1:2018]	1
PARAM	7280f00f-3961-5c97-bee1-281f3ae98f0e	PLM_PPE_SZ_MM	TEXT		6	1	Plm Ppe Sz Mm [ISO 19650-1:2018]	1
PARAM	bbf823b4-e2d3-5df8-99a8-4a641f5c8663	PLM_PSR_KPA	TEXT		6	1	Plm Psr Kpa [ISO 19650-1:2018]	1
PARAM	659b6aaf-5538-56d0-82a2-7ae197499070	PLM_PWR_KW	TEXT		6	1	Plm Pwr Kw [ISO 19650-1:2018]	1
PARAM	34a8524b-d77e-4314-b3e3-ddd3147c88a4	PLM_TAG_7_PARA_TIEIN_TXT	TEXT		6	1	Plumbing tie-in point paragraph container [ISO 19650-3:2020]	1
PARAM	d85554af-6914-563d-a8f2-0cef71e09f2d	PLM_VEL_MPS	TEXT		6	1	Plm Vel Mps [ISO 19650-1:2018]	1
PARAM	b4712e8b-8be7-512f-9ca4-3ea6e665095b	PLM_VLV_ACTUATION_TYPE_TXT	TEXT		6	1	Plm Vlv Actuation Type Txt [ISO 19650-1:2018]	1
PARAM	6c4c030a-0f07-563a-88f7-6f65c08dcd59	PLM_VLV_BODY_MAT_TXT	TEXT		6	1	Plm Vlv Body Mat Txt [ISO 19650-1:2018]	1
PARAM	69f69261-043b-5c7c-916e-769dc7e1b9d9	PLM_VLV_CV_NR	TEXT		6	1	Plm Vlv Cv Nr [ISO 19650-1:2018]	1
PARAM	91eddd10-93a4-55bd-ad71-ca0f79c0b9fd	PLM_VLV_END_CONNECTION_TXT	TEXT		6	1	Plm Vlv End Connection Txt [ISO 19650-1:2018]	1
PARAM	d3fa455d-9505-59c5-9386-c5610eb4ed7e	PLM_VLV_PSR_CLASS_TXT	TEXT		6	1	Plm Vlv Psr Class Txt [ISO 19650-1:2018]	1
PARAM	9432c6e4-8912-4a0b-bf04-2ee1cf3afadf	ASS_TAG_4_TXT	TEXT		1	1	Ass Tag 3 Txt [ISO 19650-3:2020]	0
PARAM	c875d795-d764-4a8b-826a-2677635b15b9	ASS_TAG_5_TXT	TEXT		1	1	Ass Tag 3 Txt [ISO 19650-3:2020]	0
PARAM	6fcfc27b-a42d-4f54-92ad-66c875f9be38	ASS_TAG_6_TXT	TEXT		1	1	Ass Tag 3 Txt [ISO 19650-3:2020]	0
PARAM	62f66802-8bd6-4861-aad0-f23e5b1905d2	HVC_EQP_TAG_01_TXT	TEXT		5	1	HVC_EQP_TAG	0
PARAM	c3974615-09ac-46ee-8c69-589df04a35c0	HVC_EQP_TAG_02_TXT	TEXT		5	1	HVC_EQP_TAG 2	0
PARAM	59605dc9-0029-4704-8dff-cf3bd25b749d	HVC_EQP_TAG_03_TXT	TEXT		5	1	HVC_EQP_TAG 3	0
PARAM	9751957e-f2c7-4f9a-8f3a-dd432af861f5	HVC_DCT_TAG_01_TXT	TEXT		5	1	Hvc Dct tag 1	0
PARAM	0a3ab853-91c0-4e01-9c93-68c7fb333a85	HVC_DCT_TAG_02_TXT	TEXT		5	1	Hvc Dct tag 2	0
PARAM	7ed52b35-4486-428d-b7ee-8f01c0140763	HVC_DCT_TAG_03_TXT	TEXT		5	1	Hvc Dct tag 3	0
PARAM	5b5c4c6c-c420-4f30-a67e-bdeca6944577	ELC_FIX_TAG_1_TXT	TEXT		4	1	Elc fix tag 1	0
PARAM	6b727a38-f448-4b8e-81fb-a2570637ee57	ELC_FIX_TAG_2_TXT	TEXT		4	1	Elc fix tag 2	0
PARAM	647a8916-560f-4c0c-b6ca-f2ee23a97fb0	LTG_FIX_TAG_01_TXT	TEXT		7	1	Ltg Fix Tag	0
PARAM	7783ce57-766b-4903-8e9f-bde24b706b42	LTG_FIX_TAG_02_TXT	TEXT		7	1	Ltg Fix Tag	0
PARAM	e4f6bae0-bc3b-42f3-a3c9-ef31a23a80d0	PLM_EQP_TAG_01_TXT	TEXT		6	1	Plm eqp tag	0
PARAM	4a31aa91-9511-4fa4-8024-632f64b6a2ae	PLM_EQP_TAG_02_TXT	TEXT		6	1	Plm eqp tag	0
