# v2.3 | 20260227 | BIM Template category_bindings
Parameter_Name,Revit_Category,Binding_Type,Is_Shared
CST_S_REI_WEIGHT_WASTAGE_KG,Duct Fittings,Type,True
CST_S_REI_WIRE_WEIGHT_KG,Duct Fittings,Type,True
HVC_DUCT_AREA_SQ_M,Duct Fittings,Type,True
HVC_DUCT_CLASS_TXT,Duct Fittings,Type,True
HVC_DUCT_FLOWRATE_M3H,Duct Fittings,Type,True
HVC_DUCT_LINING_TXT,Duct Fittings,Type,True
HVC_EFF_RATIO_NR,Duct Fittings,Type,True
HVC_TERMINAL_DAMPER_TXT,Duct Fittings,Type,True
HVC_TERMINAL_FINISH_TXT,Duct Fittings,Type,True
HVC_TERMINAL_MAT_TXT,Duct Fittings,Type,True
HVC_TERMINAL_PATTERN_TXT,Duct Fittings,Type,True
PER_ACOUSTICS_BACKGROUND_NOISE_DB,Duct Fittings,Type,True
PER_ACOUSTICS_IIC_RATING_TXT,Duct Fittings,Type,True
PER_ACOUSTICS_ISOLATION_REQ_BOOL,Duct Fittings,Type,True
PER_ACOUSTICS_REVERBERATION_TIME_SEC_NR,Duct Fittings,Type,True
PER_ACOUSTICS_STC_RATING_TXT,Duct Fittings,Type,True
PER_ACOUSTICS_TREATMENT_TYPE_TXT,Duct Fittings,Type,True
PER_ENVIRONMENTAL_ALTITUDE_M,Duct Fittings,Type,True
PER_ENVIRONMENTAL_CLIMATE_ZONE_TXT,Duct Fittings,Type,True
PER_ENVIRONMENTAL_CORROSION_PROT_TXT,Duct Fittings,Type,True
PER_ENVIRONMENTAL_DUST_PROT_REQ_BOOL,Duct Fittings,Type,True
PER_ENVIRONMENTAL_HUMIDITY_DESIGN_PCT,Duct Fittings,Type,True
PER_ENVIRONMENTAL_RAINFALL_ANNUAL_MM,Duct Fittings,Type,True
PER_ENVIRONMENTAL_TEMP_DESIGN_C,Duct Fittings,Type,True
PER_ENVIRONMENTAL_TERMITE_PROT_BOOL,Duct Fittings,Type,True
PER_SUST_CARBON_FOOTPRINT_KG,Duct Fittings,Type,True
PER_SUST_EDGE_CONTRIB_TXT,Duct Fittings,Type,True
PER_SUST_ENERGY_RATING_TXT,Duct Fittings,Type,True
PER_SUST_LEED_CONTRIB_TXT,Duct Fittings,Type,True
PER_SUST_RECYCLABLE_BOOL,Duct Fittings,Type,True
PER_SUST_RECYCLED_CONTENT_PCT,Duct Fittings,Type,True
PER_SUST_WTR_RATING_NR,Duct Fittings,Type,True
PER_THERM_CONDENSATION_RISK_TXT,Duct Fittings,Type,True
PER_THERM_NATURAL_VENT_TXT,Duct Fittings,Type,True
PER_THERM_PASSIVE_DESIGN_TXT,Duct Fittings,Type,True
PER_THERM_R_VALUE_M2K_W,Duct Fittings,Type,True
PER_THERM_SHADING_DEVICE_TXT,Duct Fittings,Type,True
PER_THERM_SOLAR_ABSORPTANCE_NR,Duct Fittings,Type,True
PER_THERM_THERMAL_MASS_KJ_M2K_KJ,Duct Fittings,Type,True
PER_THERM_U_VALUE_W_M2K_NR,Duct Fittings,Type,True
PRJ_COMMENTS_TXT,Duct Fittings,Type,True
RGL_ACCESS_BRAILLE_SIGNAGE_BOOL,Duct Fittings,Type,True
RGL_ACCESS_CLEAR_WIDTH_MM,Duct Fittings,Type,True
RGL_ACCESS_CMPL_STD_TXT,Duct Fittings,Type,True
RGL_ACCESS_HEARING_LOOP_BOOL,Duct Fittings,Type,True
RGL_ACCESS_REFUGE_AREA_TXT,Duct Fittings,Type,True
RGL_ACCESS_TACTILE_WARNING_TXT,Duct Fittings,Type,True
RGL_ACCESS_THRESHOLD_HEIGHT_MM,Duct Fittings,Type,True
RGL_ACCESS_TURNING_RADIUS_MM,Duct Fittings,Type,True
RGL_KCCA_APPROVAL_REQ_BOOL,Duct Fittings,Type,True
RGL_NEMA_APPROVAL_REQ_BOOL,Duct Fittings,Type,True
RGL_NWSC_APPROVAL_BOOL,Duct Fittings,Type,True
RGL_OCCUPANCY_CERT_REQ_BOOL,Duct Fittings,Type,True
RGL_PERIODIC_INSP_FREQ_TXT,Duct Fittings,Type,True
RGL_QA_APVD_VENDOR_TXT,Duct Fittings,Type,True
RGL_QA_CERTIFICATION_TXT,Duct Fittings,Type,True
RGL_QA_COMMISSIONING_REQ_TXT,Duct Fittings,Type,True
RGL_QA_INSP_BOOL,Duct Fittings,Type,True
RGL_QA_STD_COMPLY_TXT,Duct Fittings,Type,True
RGL_QA_TST_REPORT_REF_TXT,Duct Fittings,Type,True
RGL_STD_TXT,Duct Fittings,Type,True
RGL_UMEME_APPROVAL_BOOL,Duct Fittings,Type,True
RGL_UNBS_STD_TXT,Duct Fittings,Type,True
SPARE_PARAM_01_TXT,Duct Fittings,Type,True
SPARE_PARAM_02_TXT,Duct Fittings,Type,True
SPARE_PARAM_03_TXT,Duct Fittings,Type,True
SPARE_PARAM_04_NR,Duct Fittings,Type,True
SPARE_PARAM_05_INT,Duct Fittings,Type,True
USAGE_TXT,Duct Fittings,Type,True
MAT_EPD_REF_TXT,Duct Fittings,Type,True
MAT_TAG_6_TXT,Duct Fittings,Type,True
SUST_MAT_TAG_1_TXT,Duct Fittings,Type,True
SUST_MAT_TAG_2_TXT,Duct Fittings,Type,True
ASS_INST_DETAIL_NUM_TXT,Duct Fittings,Type,True
ASS_TAG_4_TXT,Duct Fittings,Type,True
ASS_TAG_5_TXT,Duct Fittings,Type,True
ASS_TAG_6_TXT,Duct Fittings,Type,True
BLE_ELES_SPARE_01_TXT,Duct Fittings,Type,True
BLE_ELES_SPARE_02_TXT,Duct Fittings,Type,True
BLE_ELES_SPARE_03_TXT,Duct Fittings,Type,True
HVC_DCT_TAG_01_TXT,Duct Fittings,Type,True
HVC_DCT_TAG_02_TXT,Duct Fittings,Type,True
HVC_DCT_TAG_03_TXT,Duct Fittings,Type,True
HVC_EQP_TAG_01_TXT,Duct Fittings,Type,True
HVC_EQP_TAG_02_TXT,Duct Fittings,Type,True
HVC_EQP_TAG_03_TXT,Duct Fittings,Type,True
ASS_SYSTEM_TYPE_TXT,Duct Fittings,Type,True
PRJ_NAME_TXT,Project Information,Type,True
PRJ_TB_DATE_APVD_TXT,Project Information,Type,True
PRJ_TB_DESIGN_STAGE_TXT,Project Information,Type,True
PRJ_ISO_STD_TXT,Project Information,Type,True
PRJ_ADDRESS_TXT,Project Information,Type,True
PRJ_TB_CHECKED_BY_TXT,Project Information,Type,True
PRJ_TB_APVD_BY_TXT,Project Information,Type,True
PRJ_TB_DATE_CHECKED_TXT,Project Information,Type,True
PRJ_DRAWING_TITLE_TXT,Project Information,Type,True
PRJ_DRAWING_SCALE_TXT,Project Information,Type,True
PRJ_TB_REVISION_DATE_TXT,Project Information,Type,True
PRJ_TB_CONSULTANT_ADDRESS_TXT,Project Information,Type,True
PRJ_DWG_ISSUE_PURPOSE_TXT,Project Information,Type,True
PRJ_TB_DISCIPLINE_TXT,Project Information,Type,True
PRJ_GRID_REF_TXT,Project Information,Type,True
PRJ_AREA_NAME_TXT,Project Information,Type,True
PRJ_TB_CONTRACTOR_NAME_TXT,Project Information,Type,True
PRJ_COMMENTS_TXT,Project Information,Type,True
PRJ_TB_REVISION_DESCRIPTION_TXT,Project Information,Type,True
PRJ_TB_DRAWN_BY_TXT,Project Information,Type,True
PRJ_TB_CLIENT_NAME_TXT,Project Information,Type,True
PRJ_DRAWING_NR_TXT,Project Information,Type,True
PRJ_TB_CONTRACTOR_ADDRESS_TXT,Project Information,Type,True
PRJ_DWG_SUITABILITY_COD_TXT,Project Information,Type,True
PRJ_TB_REVISION_NR_TXT,Project Information,Type,True
PRJ_DWG_SUPERSEDES_TXT,Project Information,Type,True
PRJ_TB_STRUCTURAL_CONSULTANTS_NAME_TXT,Project Information,Type,True
PRJ_TB_DATE_DRAWN_TXT,Project Information,Type,True
PRJ_ADDRESS_2_TXT,Project Information,Type,True
PRJ_TB_CONSULTANT_NAME_TXT,Project Information,Type,True
PRJ_TB_CLIENT_ADDRESS_TXT,Project Information,Type,True
PRJ_TB_TOTAL_NO_SHEETS_TXT,Project Information,Type,True
PRJ_PHASE_TXT,Project Information,Type,True
PRJ_TB_SHEET_NR_TXT,Project Information,Type,True
PRJ_TB_PAPER_SZ_TXT,Project Information,Type,True
PRJ_NR_TXT,Project Information,Type,True
PRJ_TB_MEP_CONSULTANTS_NAME_TXT,Project Information,Type,True
ASS_DESIGN_LTG_LVL_LUX_NR,Project Information,Type,True
ASS_DESIGN_OCCUPANCY_INT,Project Information,Type,True
SYS_LINE_STYLE_TXT,Pipes,Type,True
SYS_LINE_STYLE_TXT,Ducts,Type,True
SYS_LINE_STYLE_TXT,Conduits,Type,True
SYS_LINE_STYLE_TXT,Cable Trays,Type,True
SYS_LINE_STYLE_TXT,Flex Ducts,Type,True
SYS_LINE_STYLE_TXT,Duct Accessories,Type,True
SYS_LINE_STYLE_TXT,Duct Fittings,Type,True
SYS_LINE_STYLE_TXT,Pipe Fittings,Type,True
SYS_LINE_STYLE_TXT,Pipe Accessories,Type,True
SYS_LINE_STYLE_TXT,Conduit Fittings,Type,True
SYS_LINE_STYLE_TXT,Cable Tray Fittings,Type,True
SYS_LINE_STYLE_TXT,Mechanical Equipment,Type,True
SYS_LINE_STYLE_TXT,Air Terminals,Type,True
SYS_LINE_STYLE_TXT,Sprinklers,Type,True
SYS_LINE_STYLE_TXT,Plumbing Equipment,Type,True
SYS_LINE_STYLE_TXT,Plumbing Fixtures,Type,True
SYS_LINE_STYLE_TXT,Electrical Equipment,Type,True
SYS_LINE_STYLE_TXT,Electrical Fixtures,Type,True
SYS_LINE_STYLE_TXT,Lighting Fixtures,Type,True
SYS_LINE_STYLE_TXT,Lighting Devices,Type,True
SYS_LINE_STYLE_TXT,Communication Devices,Type,True
SYS_LINE_STYLE_TXT,Telephone Devices,Type,True
SYS_LINE_STYLE_TXT,Data Devices,Type,True
SYS_LINE_STYLE_TXT,Security Devices,Type,True
SYS_LINE_STYLE_TXT,Nurse Call Devices,Type,True
SYS_LINE_STYLE_TXT,Fire Alarm Devices,Type,True
SYS_NAME_TXT,Pipes,Type,True
SYS_NAME_TXT,Ducts,Type,True
SYS_NAME_TXT,Conduits,Type,True
SYS_NAME_TXT,Cable Trays,Type,True
SYS_NAME_TXT,Flex Ducts,Type,True
SYS_NAME_TXT,Duct Accessories,Type,True
SYS_NAME_TXT,Duct Fittings,Type,True
SYS_NAME_TXT,Pipe Fittings,Type,True
SYS_NAME_TXT,Pipe Accessories,Type,True
SYS_NAME_TXT,Conduit Fittings,Type,True
SYS_NAME_TXT,Cable Tray Fittings,Type,True
SYS_NAME_TXT,Mechanical Equipment,Type,True
SYS_NAME_TXT,Air Terminals,Type,True
SYS_NAME_TXT,Sprinklers,Type,True
SYS_NAME_TXT,Plumbing Equipment,Type,True
SYS_NAME_TXT,Plumbing Fixtures,Type,True
SYS_NAME_TXT,Electrical Equipment,Type,True
SYS_NAME_TXT,Electrical Fixtures,Type,True
SYS_NAME_TXT,Lighting Fixtures,Type,True
SYS_NAME_TXT,Lighting Devices,Type,True
SYS_NAME_TXT,Communication Devices,Type,True
SYS_NAME_TXT,Telephone Devices,Type,True
SYS_NAME_TXT,Data Devices,Type,True
SYS_NAME_TXT,Security Devices,Type,True
SYS_NAME_TXT,Nurse Call Devices,Type,True
SYS_NAME_TXT,Fire Alarm Devices,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Pipes,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Ducts,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Conduits,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Cable Trays,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Flex Ducts,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Duct Accessories,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Duct Fittings,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Pipe Fittings,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Pipe Accessories,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Conduit Fittings,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Cable Tray Fittings,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Mechanical Equipment,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Air Terminals,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Sprinklers,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Plumbing Equipment,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Plumbing Fixtures,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Electrical Equipment,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Electrical Fixtures,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Lighting Fixtures,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Lighting Devices,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Communication Devices,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Telephone Devices,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Data Devices,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Security Devices,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Nurse Call Devices,Type,True
SYS_APPLICABLE_STANDARDS_TXT,Fire Alarm Devices,Type,True
SYS_DESIGN_VELOCITY_TXT,Pipes,Type,True
SYS_DESIGN_VELOCITY_TXT,Ducts,Type,True
SYS_DESIGN_VELOCITY_TXT,Conduits,Type,True
SYS_DESIGN_VELOCITY_TXT,Cable Trays,Type,True
SYS_DESIGN_VELOCITY_TXT,Flex Ducts,Type,True
SYS_DESIGN_VELOCITY_TXT,Duct Accessories,Type,True
SYS_DESIGN_VELOCITY_TXT,Duct Fittings,Type,True
SYS_DESIGN_VELOCITY_TXT,Pipe Fittings,Type,True
SYS_DESIGN_VELOCITY_TXT,Pipe Accessories,Type,True
SYS_DESIGN_VELOCITY_TXT,Conduit Fittings,Type,True
SYS_DESIGN_VELOCITY_TXT,Cable Tray Fittings,Type,True
SYS_DESIGN_VELOCITY_TXT,Mechanical Equipment,Type,True
SYS_DESIGN_VELOCITY_TXT,Air Terminals,Type,True
SYS_DESIGN_VELOCITY_TXT,Sprinklers,Type,True
SYS_DESIGN_VELOCITY_TXT,Plumbing Equipment,Type,True
SYS_DESIGN_VELOCITY_TXT,Plumbing Fixtures,Type,True
SYS_DESIGN_VELOCITY_TXT,Electrical Equipment,Type,True
SYS_DESIGN_VELOCITY_TXT,Electrical Fixtures,Type,True
SYS_DESIGN_VELOCITY_TXT,Lighting Fixtures,Type,True
SYS_DESIGN_VELOCITY_TXT,Lighting Devices,Type,True
SYS_DESIGN_VELOCITY_TXT,Communication Devices,Type,True
SYS_DESIGN_VELOCITY_TXT,Telephone Devices,Type,True
SYS_DESIGN_VELOCITY_TXT,Data Devices,Type,True
SYS_DESIGN_VELOCITY_TXT,Security Devices,Type,True
SYS_DESIGN_VELOCITY_TXT,Nurse Call Devices,Type,True
SYS_DESIGN_VELOCITY_TXT,Fire Alarm Devices,Type,True
SYS_INSULATION_TYPE_TXT,Pipes,Type,True
SYS_INSULATION_TYPE_TXT,Ducts,Type,True
SYS_INSULATION_TYPE_TXT,Conduits,Type,True
SYS_INSULATION_TYPE_TXT,Cable Trays,Type,True
SYS_INSULATION_TYPE_TXT,Flex Ducts,Type,True
SYS_INSULATION_TYPE_TXT,Duct Accessories,Type,True
SYS_INSULATION_TYPE_TXT,Duct Fittings,Type,True
SYS_INSULATION_TYPE_TXT,Pipe Fittings,Type,True
SYS_INSULATION_TYPE_TXT,Pipe Accessories,Type,True
SYS_INSULATION_TYPE_TXT,Conduit Fittings,Type,True
SYS_INSULATION_TYPE_TXT,Cable Tray Fittings,Type,True
SYS_INSULATION_TYPE_TXT,Mechanical Equipment,Type,True
SYS_INSULATION_TYPE_TXT,Air Terminals,Type,True
SYS_INSULATION_TYPE_TXT,Sprinklers,Type,True
SYS_INSULATION_TYPE_TXT,Plumbing Equipment,Type,True
SYS_INSULATION_TYPE_TXT,Plumbing Fixtures,Type,True
SYS_INSULATION_TYPE_TXT,Electrical Equipment,Type,True
SYS_INSULATION_TYPE_TXT,Electrical Fixtures,Type,True
SYS_INSULATION_TYPE_TXT,Lighting Fixtures,Type,True
SYS_INSULATION_TYPE_TXT,Lighting Devices,Type,True
SYS_INSULATION_TYPE_TXT,Communication Devices,Type,True
SYS_INSULATION_TYPE_TXT,Telephone Devices,Type,True
SYS_INSULATION_TYPE_TXT,Data Devices,Type,True
SYS_INSULATION_TYPE_TXT,Security Devices,Type,True
SYS_INSULATION_TYPE_TXT,Nurse Call Devices,Type,True
SYS_INSULATION_TYPE_TXT,Fire Alarm Devices,Type,True
SYS_CLASSIFICATION_TXT,Pipes,Type,True
SYS_CLASSIFICATION_TXT,Ducts,Type,True
SYS_CLASSIFICATION_TXT,Conduits,Type,True
SYS_CLASSIFICATION_TXT,Cable Trays,Type,True
SYS_CLASSIFICATION_TXT,Flex Ducts,Type,True
SYS_CLASSIFICATION_TXT,Duct Accessories,Type,True
SYS_CLASSIFICATION_TXT,Duct Fittings,Type,True
SYS_CLASSIFICATION_TXT,Pipe Fittings,Type,True
SYS_CLASSIFICATION_TXT,Pipe Accessories,Type,True
SYS_CLASSIFICATION_TXT,Conduit Fittings,Type,True
SYS_CLASSIFICATION_TXT,Cable Tray Fittings,Type,True
SYS_CLASSIFICATION_TXT,Mechanical Equipment,Type,True
SYS_CLASSIFICATION_TXT,Air Terminals,Type,True
SYS_CLASSIFICATION_TXT,Sprinklers,Type,True
SYS_CLASSIFICATION_TXT,Plumbing Equipment,Type,True
SYS_CLASSIFICATION_TXT,Plumbing Fixtures,Type,True
SYS_CLASSIFICATION_TXT,Electrical Equipment,Type,True
SYS_CLASSIFICATION_TXT,Electrical Fixtures,Type,True
SYS_CLASSIFICATION_TXT,Lighting Fixtures,Type,True
SYS_CLASSIFICATION_TXT,Lighting Devices,Type,True
SYS_CLASSIFICATION_TXT,Communication Devices,Type,True
SYS_CLASSIFICATION_TXT,Telephone Devices,Type,True
SYS_CLASSIFICATION_TXT,Data Devices,Type,True
SYS_CLASSIFICATION_TXT,Security Devices,Type,True
SYS_CLASSIFICATION_TXT,Nurse Call Devices,Type,True
SYS_CLASSIFICATION_TXT,Fire Alarm Devices,Type,True
SYS_MATERIAL_STANDARD_TXT,Pipes,Type,True
SYS_MATERIAL_STANDARD_TXT,Ducts,Type,True
SYS_MATERIAL_STANDARD_TXT,Conduits,Type,True
SYS_MATERIAL_STANDARD_TXT,Cable Trays,Type,True
SYS_MATERIAL_STANDARD_TXT,Flex Ducts,Type,True
SYS_MATERIAL_STANDARD_TXT,Duct Accessories,Type,True
SYS_MATERIAL_STANDARD_TXT,Duct Fittings,Type,True
SYS_MATERIAL_STANDARD_TXT,Pipe Fittings,Type,True
SYS_MATERIAL_STANDARD_TXT,Pipe Accessories,Type,True
SYS_MATERIAL_STANDARD_TXT,Conduit Fittings,Type,True
SYS_MATERIAL_STANDARD_TXT,Cable Tray Fittings,Type,True
SYS_MATERIAL_STANDARD_TXT,Mechanical Equipment,Type,True
SYS_MATERIAL_STANDARD_TXT,Air Terminals,Type,True
SYS_MATERIAL_STANDARD_TXT,Sprinklers,Type,True
SYS_MATERIAL_STANDARD_TXT,Plumbing Equipment,Type,True
SYS_MATERIAL_STANDARD_TXT,Plumbing Fixtures,Type,True
SYS_MATERIAL_STANDARD_TXT,Electrical Equipment,Type,True
SYS_MATERIAL_STANDARD_TXT,Electrical Fixtures,Type,True
SYS_MATERIAL_STANDARD_TXT,Lighting Fixtures,Type,True
SYS_MATERIAL_STANDARD_TXT,Lighting Devices,Type,True
SYS_MATERIAL_STANDARD_TXT,Communication Devices,Type,True
SYS_MATERIAL_STANDARD_TXT,Telephone Devices,Type,True
SYS_MATERIAL_STANDARD_TXT,Data Devices,Type,True
SYS_MATERIAL_STANDARD_TXT,Security Devices,Type,True
SYS_MATERIAL_STANDARD_TXT,Nurse Call Devices,Type,True
SYS_MATERIAL_STANDARD_TXT,Fire Alarm Devices,Type,True
SYS_LINE_WEIGHT_INT,Pipes,Type,True
SYS_LINE_WEIGHT_INT,Ducts,Type,True
SYS_LINE_WEIGHT_INT,Conduits,Type,True
SYS_LINE_WEIGHT_INT,Cable Trays,Type,True
SYS_LINE_WEIGHT_INT,Flex Ducts,Type,True
SYS_LINE_WEIGHT_INT,Duct Accessories,Type,True
SYS_LINE_WEIGHT_INT,Duct Fittings,Type,True
SYS_LINE_WEIGHT_INT,Pipe Fittings,Type,True
SYS_LINE_WEIGHT_INT,Pipe Accessories,Type,True
SYS_LINE_WEIGHT_INT,Conduit Fittings,Type,True
SYS_LINE_WEIGHT_INT,Cable Tray Fittings,Type,True
SYS_LINE_WEIGHT_INT,Mechanical Equipment,Type,True
SYS_LINE_WEIGHT_INT,Air Terminals,Type,True
SYS_LINE_WEIGHT_INT,Sprinklers,Type,True
SYS_LINE_WEIGHT_INT,Plumbing Equipment,Type,True
SYS_LINE_WEIGHT_INT,Plumbing Fixtures,Type,True
SYS_LINE_WEIGHT_INT,Electrical Equipment,Type,True
SYS_LINE_WEIGHT_INT,Electrical Fixtures,Type,True
SYS_LINE_WEIGHT_INT,Lighting Fixtures,Type,True
SYS_LINE_WEIGHT_INT,Lighting Devices,Type,True
SYS_LINE_WEIGHT_INT,Communication Devices,Type,True
SYS_LINE_WEIGHT_INT,Telephone Devices,Type,True
SYS_LINE_WEIGHT_INT,Data Devices,Type,True
SYS_LINE_WEIGHT_INT,Security Devices,Type,True
SYS_LINE_WEIGHT_INT,Nurse Call Devices,Type,True
SYS_LINE_WEIGHT_INT,Fire Alarm Devices,Type,True
SYS_TEMPERATURE_NR,Pipes,Type,True
SYS_TEMPERATURE_NR,Ducts,Type,True
SYS_TEMPERATURE_NR,Conduits,Type,True
SYS_TEMPERATURE_NR,Cable Trays,Type,True
SYS_TEMPERATURE_NR,Flex Ducts,Type,True
SYS_TEMPERATURE_NR,Duct Accessories,Type,True
SYS_TEMPERATURE_NR,Duct Fittings,Type,True
SYS_TEMPERATURE_NR,Pipe Fittings,Type,True
SYS_TEMPERATURE_NR,Pipe Accessories,Type,True
SYS_TEMPERATURE_NR,Conduit Fittings,Type,True
SYS_TEMPERATURE_NR,Cable Tray Fittings,Type,True
SYS_TEMPERATURE_NR,Mechanical Equipment,Type,True
SYS_TEMPERATURE_NR,Air Terminals,Type,True
SYS_TEMPERATURE_NR,Sprinklers,Type,True
SYS_TEMPERATURE_NR,Plumbing Equipment,Type,True
SYS_TEMPERATURE_NR,Plumbing Fixtures,Type,True
SYS_TEMPERATURE_NR,Electrical Equipment,Type,True
SYS_TEMPERATURE_NR,Electrical Fixtures,Type,True
SYS_TEMPERATURE_NR,Lighting Fixtures,Type,True
SYS_TEMPERATURE_NR,Lighting Devices,Type,True
SYS_TEMPERATURE_NR,Communication Devices,Type,True
SYS_TEMPERATURE_NR,Telephone Devices,Type,True
SYS_TEMPERATURE_NR,Data Devices,Type,True
SYS_TEMPERATURE_NR,Security Devices,Type,True
SYS_TEMPERATURE_NR,Nurse Call Devices,Type,True
SYS_TEMPERATURE_NR,Fire Alarm Devices,Type,True
SYS_ABBREVIATION_TXT,Pipes,Type,True
SYS_ABBREVIATION_TXT,Ducts,Type,True
SYS_ABBREVIATION_TXT,Conduits,Type,True
SYS_ABBREVIATION_TXT,Cable Trays,Type,True
SYS_ABBREVIATION_TXT,Flex Ducts,Type,True
SYS_ABBREVIATION_TXT,Duct Accessories,Type,True
SYS_ABBREVIATION_TXT,Duct Fittings,Type,True
SYS_ABBREVIATION_TXT,Pipe Fittings,Type,True
SYS_ABBREVIATION_TXT,Pipe Accessories,Type,True
SYS_ABBREVIATION_TXT,Conduit Fittings,Type,True
SYS_ABBREVIATION_TXT,Cable Tray Fittings,Type,True
SYS_ABBREVIATION_TXT,Mechanical Equipment,Type,True
SYS_ABBREVIATION_TXT,Air Terminals,Type,True
SYS_ABBREVIATION_TXT,Sprinklers,Type,True
SYS_ABBREVIATION_TXT,Plumbing Equipment,Type,True
SYS_ABBREVIATION_TXT,Plumbing Fixtures,Type,True
SYS_ABBREVIATION_TXT,Electrical Equipment,Type,True
SYS_ABBREVIATION_TXT,Electrical Fixtures,Type,True
SYS_ABBREVIATION_TXT,Lighting Fixtures,Type,True
SYS_ABBREVIATION_TXT,Lighting Devices,Type,True
SYS_ABBREVIATION_TXT,Communication Devices,Type,True
SYS_ABBREVIATION_TXT,Telephone Devices,Type,True
SYS_ABBREVIATION_TXT,Data Devices,Type,True
SYS_ABBREVIATION_TXT,Security Devices,Type,True
SYS_ABBREVIATION_TXT,Nurse Call Devices,Type,True
SYS_ABBREVIATION_TXT,Fire Alarm Devices,Type,True
SYS_PRESSURE_NR,Pipes,Type,True
SYS_PRESSURE_NR,Ducts,Type,True
SYS_PRESSURE_NR,Conduits,Type,True
SYS_PRESSURE_NR,Cable Trays,Type,True
SYS_PRESSURE_NR,Flex Ducts,Type,True
SYS_PRESSURE_NR,Duct Accessories,Type,True
SYS_PRESSURE_NR,Duct Fittings,Type,True
SYS_PRESSURE_NR,Pipe Fittings,Type,True
SYS_PRESSURE_NR,Pipe Accessories,Type,True
SYS_PRESSURE_NR,Conduit Fittings,Type,True
SYS_PRESSURE_NR,Cable Tray Fittings,Type,True
SYS_PRESSURE_NR,Mechanical Equipment,Type,True
SYS_PRESSURE_NR,Air Terminals,Type,True
SYS_PRESSURE_NR,Sprinklers,Type,True
SYS_PRESSURE_NR,Plumbing Equipment,Type,True
SYS_PRESSURE_NR,Plumbing Fixtures,Type,True
SYS_PRESSURE_NR,Electrical Equipment,Type,True
SYS_PRESSURE_NR,Electrical Fixtures,Type,True
SYS_PRESSURE_NR,Lighting Fixtures,Type,True
SYS_PRESSURE_NR,Lighting Devices,Type,True
SYS_PRESSURE_NR,Communication Devices,Type,True
SYS_PRESSURE_NR,Telephone Devices,Type,True
SYS_PRESSURE_NR,Data Devices,Type,True
SYS_PRESSURE_NR,Security Devices,Type,True
SYS_PRESSURE_NR,Nurse Call Devices,Type,True
SYS_PRESSURE_NR,Fire Alarm Devices,Type,True
SYS_CODE_TXT,Pipes,Type,True
SYS_CODE_TXT,Ducts,Type,True
SYS_CODE_TXT,Conduits,Type,True
SYS_CODE_TXT,Cable Trays,Type,True
SYS_CODE_TXT,Flex Ducts,Type,True
SYS_CODE_TXT,Duct Accessories,Type,True
SYS_CODE_TXT,Duct Fittings,Type,True
SYS_CODE_TXT,Pipe Fittings,Type,True
SYS_CODE_TXT,Pipe Accessories,Type,True
SYS_CODE_TXT,Conduit Fittings,Type,True
SYS_CODE_TXT,Cable Tray Fittings,Type,True
SYS_CODE_TXT,Mechanical Equipment,Type,True
SYS_CODE_TXT,Air Terminals,Type,True
SYS_CODE_TXT,Sprinklers,Type,True
SYS_CODE_TXT,Plumbing Equipment,Type,True
SYS_CODE_TXT,Plumbing Fixtures,Type,True
SYS_CODE_TXT,Electrical Equipment,Type,True
SYS_CODE_TXT,Electrical Fixtures,Type,True
SYS_CODE_TXT,Lighting Fixtures,Type,True
SYS_CODE_TXT,Lighting Devices,Type,True
SYS_CODE_TXT,Communication Devices,Type,True
SYS_CODE_TXT,Telephone Devices,Type,True
SYS_CODE_TXT,Data Devices,Type,True
SYS_CODE_TXT,Security Devices,Type,True
SYS_CODE_TXT,Nurse Call Devices,Type,True
SYS_CODE_TXT,Fire Alarm Devices,Type,True
SYS_MEDIUM_TXT,Pipes,Type,True
SYS_MEDIUM_TXT,Ducts,Type,True
SYS_MEDIUM_TXT,Conduits,Type,True
SYS_MEDIUM_TXT,Cable Trays,Type,True
SYS_MEDIUM_TXT,Flex Ducts,Type,True
SYS_MEDIUM_TXT,Duct Accessories,Type,True
